timestamp,user,source_ip,dest_ip,event_type,process,port,bytes_sent,bytes_recv,duration_sec,login_attempts,failed_logins,country,is_admin,after_hours,label
2026-06-07T16:03:50.504461,ivan,180.54.70.158,192.168.4.82,privilege_escalation,powershell.exe,3389,0,0,0.0,1,0,RU,1,0,1
2026-05-30T02:01:58.504461,frank,192.168.4.156,192.168.4.164,login_success,chrome.exe,443,1394,7089,10.23,1,0,NZ,0,0,0
2026-06-02T14:13:00.504461,eve,192.168.3.210,192.168.3.18,file_modified,cmd.exe,22,3573,9341,4.81,1,0,NZ,0,0,0
2026-05-24T19:09:05.504461,charlie,192.168.4.99,192.168.3.126,file_access,svchost.exe,443,4854,7225,16.56,1,0,NZ,0,0,0
2026-06-09T16:57:25.504461,frank,192.168.2.215,192.168.3.254,login_success,bash,22,1554,699,3.32,1,0,NZ,0,0,0
2026-05-29T22:54:49.504461,diana,192.168.2.87,192.168.3.210,login_failure,cmd.exe,443,4115,9436,17.6,1,0,NZ,0,0,0
2026-05-29T21:48:19.504461,eve,136.212.74.251,192.168.2.131,login_failure,nmap,9001,0,0,0.0,173,172,RU,0,0,1
2026-05-17T08:16:36.504461,henry,192.168.4.137,192.168.2.84,network_connection,cmd.exe,80,2046,9561,4.2,1,0,NZ,0,0,0
2026-05-13T11:39:04.504461,alice,127.26.24.43,192.168.5.220,login_success,bash,4444,289,70,1.12,1,0,US,0,0,1
2026-05-12T20:51:14.504461,svc_backup,115.177.187.234,192.168.4.79,file_deleted,wget,8443,1976011,486,1775.34,1,0,RU,0,0,1
2026-06-07T14:26:47.504461,eve,192.168.4.99,192.168.3.254,network_connection,explorer.exe,22,220,447,13.6,1,0,NZ,0,0,0
2026-05-15T11:34:32.504461,diana,192.168.2.123,192.168.4.94,process_created,powershell.exe,22,3525,8252,1.97,1,0,NZ,0,0,0
2026-05-22T19:59:31.504461,eve,192.168.5.220,192.168.4.82,logout,python.exe,22,2421,3240,15.26,1,0,NZ,0,0,0
2026-06-09T12:28:00.504461,ivan,192.168.4.9,192.168.3.21,logout,powershell.exe,22,4744,6433,2.83,1,0,NZ,0,0,0
2026-06-07T11:27:28.504461,bob,192.168.3.90,192.168.3.210,file_modified,python.exe,22,1734,9356,3.4,1,0,NZ,0,0,0
2026-05-17T19:02:09.504461,alice,192.168.4.164,192.168.4.79,logout,svchost.exe,22,705,216,26.55,1,0,NZ,0,0,0
2026-06-07T23:30:00.504461,eve,192.168.5.220,192.168.3.126,privilege_escalation,svchost.exe,443,3513,8115,14.55,1,0,NZ,0,0,0
2026-05-22T04:15:40.504461,henry,50.97.166.73,192.168.2.123,login_failure,bash,1337,212,219,1.3,1,0,US,0,0,1
2026-06-10T20:09:27.504461,alice,192.168.5.220,192.168.3.126,network_connection,python.exe,443,4344,2985,15.72,1,0,NZ,0,0,0
2026-05-22T22:12:29.504461,grace,192.168.5.220,192.168.5.220,file_modified,explorer.exe,80,2315,1127,15.5,1,0,NZ,0,0,0
2026-06-10T00:17:50.504461,bob,113.181.95.223,192.168.4.94,service_started,chrome.exe,4444,261,55,1.76,1,0,CN,0,0,1
2026-06-05T14:54:16.504461,grace,192.168.4.9,192.168.3.90,network_connection,explorer.exe,3389,0,0,0.0,20,0,RU,0,0,1
2026-05-22T11:45:35.504461,judy,192.168.5.220,192.168.5.29,privilege_escalation,explorer.exe,443,412,3935,6.15,1,0,NZ,0,0,0
2026-06-08T14:36:18.504461,eve,192.168.3.90,192.168.2.131,file_access,ssh,80,564,4244,26.7,1,0,NZ,0,0,0
2026-05-12T15:36:59.504461,judy,192.168.2.123,192.168.5.220,privilege_escalation,ssh,80,1562,1155,13.68,1,0,NZ,0,0,0
2026-05-15T10:43:28.504461,alice,192.168.3.254,192.168.5.243,policy_change,svchost.exe,22,1408,6604,23.67,1,0,NZ,0,0,0
2026-05-28T05:13:23.504461,eve,192.168.2.123,192.168.4.94,process_created,cmd.exe,80,1768,6537,23.07,1,0,NZ,0,0,0
2026-05-29T13:55:18.504461,judy,192.168.3.210,192.168.3.254,network_connection,ssh,80,4000,9043,19.27,1,0,NZ,0,0,0
2026-05-17T14:23:02.504461,grace,192.168.2.213,192.168.4.9,process_created,explorer.exe,443,2336,7717,0.2,1,0,NZ,0,0,0
2026-05-13T11:55:27.504461,bob,192.168.2.215,192.168.2.213,network_connection,powershell.exe,443,3919,1616,29.45,1,0,NZ,0,0,0
2026-06-05T09:59:15.504461,grace,192.168.4.82,192.168.1.107,file_modified,powershell.exe,443,487,5737,15.03,1,0,NZ,0,0,0
2026-05-26T06:15:12.504461,ivan,192.168.5.29,192.168.2.123,network_connection,ssh,22,129,4917,24.51,1,0,NZ,0,0,0
2026-06-05T10:07:48.504461,ivan,192.168.3.126,192.168.3.90,process_created,ssh,22,1346,5366,21.77,1,0,NZ,0,0,0
2026-05-27T10:46:38.504461,frank,192.168.3.21,192.168.4.79,login_success,ssh,80,4255,2732,10.0,1,0,NZ,0,0,0
2026-05-24T04:51:35.504461,charlie,192.168.3.18,192.168.2.68,policy_change,powershell.exe,443,1646,3778,10.51,1,0,NZ,0,0,0
2026-05-31T14:45:23.504461,judy,192.168.4.79,192.168.4.82,policy_change,powershell.exe,22,2829,5718,11.52,1,0,NZ,0,0,0
2026-05-27T14:08:19.504461,frank,192.168.3.159,192.168.1.107,privilege_escalation,chrome.exe,443,4404,5783,5.51,1,0,NZ,0,0,0
2026-05-30T17:40:05.504461,alice,192.168.3.239,192.168.3.18,privilege_escalation,bash,443,2927,6996,3.89,1,0,NZ,0,0,0
2026-05-28T11:05:23.504461,charlie,92.113.123.14,192.168.2.123,login_failure,bash,3389,0,0,0.0,103,101,US,0,0,1
2026-05-30T17:07:18.504461,bob,192.168.5.154,192.168.2.84,policy_change,cmd.exe,80,1374,2654,27.22,1,0,NZ,0,0,0
2026-06-09T15:50:36.504461,frank,192.168.4.94,192.168.4.137,process_created,python.exe,443,3984,1075,24.99,1,0,NZ,0,0,0
2026-05-23T00:00:34.504461,alice,192.168.4.94,192.168.3.21,file_modified,bash,80,2271,6889,11.01,1,0,NZ,0,0,0
2026-05-24T01:36:19.504461,henry,192.168.3.126,192.168.4.9,network_connection,svchost.exe,443,4934,7612,3.06,1,0,NZ,0,0,0
2026-05-30T22:22:07.504461,bob,192.168.2.123,192.168.1.107,login_failure,ssh,22,3170,6854,9.08,1,0,NZ,0,0,0
2026-05-17T15:36:10.504461,root,90.209.28.168,192.168.3.254,network_connection,ssh,9001,256,126,0.99,1,0,CN,0,0,1
2026-06-02T11:50:10.504461,bob,192.168.5.186,192.168.4.137,policy_change,ssh,80,3909,2568,14.58,1,0,NZ,0,0,0
2026-06-07T19:05:02.504461,bob,192.168.2.87,192.168.2.131,policy_change,powershell.exe,80,3886,2948,11.3,1,0,NZ,0,0,0
2026-06-09T00:01:35.504461,judy,192.168.3.21,192.168.4.82,privilege_escalation,powershell.exe,22,1748,6488,2.12,1,0,NZ,0,0,0
2026-06-02T09:19:21.504461,frank,192.168.3.239,192.168.2.123,process_created,explorer.exe,80,1344,3581,22.46,1,0,NZ,0,0,0
2026-05-23T21:54:46.504461,grace,192.168.5.220,192.168.3.210,file_access,chrome.exe,443,3933,9580,23.93,1,0,NZ,0,0,0
2026-05-27T04:42:00.504461,frank,192.168.3.239,192.168.5.186,logout,svchost.exe,80,3024,1271,2.48,1,0,NZ,0,0,0
2026-06-06T18:57:01.504461,charlie,192.168.3.239,192.168.1.107,policy_change,cmd.exe,80,868,2661,19.32,1,0,NZ,0,0,0
2026-05-28T23:21:29.504461,diana,192.168.5.186,192.168.5.29,file_modified,python.exe,443,2797,9324,2.7,1,0,NZ,0,0,0
2026-05-12T16:55:08.504461,bob,128.224.249.97,192.168.2.84,service_started,cmd.exe,8443,2510520,333,2221.19,1,0,KP,0,0,1
2026-05-17T12:41:07.504461,ivan,192.168.5.29,192.168.3.90,login_failure,svchost.exe,22,1660,2448,7.14,1,0,NZ,0,0,0
2026-05-16T05:37:12.504461,frank,192.168.2.84,192.168.2.123,policy_change,bash,443,3648,6571,2.08,1,0,NZ,0,0,0
2026-05-27T00:05:36.504461,ivan,192.168.5.154,192.168.4.79,logout,bash,443,2811,2737,7.7,1,0,NZ,0,0,0
2026-05-16T08:41:26.504461,henry,192.168.3.90,192.168.5.29,login_failure,chrome.exe,443,658,2546,2.03,1,0,NZ,0,0,0
2026-06-05T14:57:57.504461,diana,192.168.2.215,192.168.3.18,file_modified,svchost.exe,22,1411,585,7.46,1,0,NZ,0,0,0
2026-05-14T22:57:14.504461,bob,192.168.5.186,192.168.4.164,logout,svchost.exe,80,2509,8866,3.84,1,0,NZ,0,0,0
2026-05-25T02:04:27.504461,alice,192.168.4.79,192.168.3.18,file_access,svchost.exe,443,609,4576,8.55,1,0,NZ,0,0,0
2026-06-08T17:22:33.504461,judy,192.168.3.18,192.168.5.186,file_modified,explorer.exe,443,2370,9543,21.19,1,0,NZ,0,0,0
2026-05-30T15:28:22.504461,grace,192.168.4.99,192.168.5.220,policy_change,cmd.exe,80,2224,5827,10.55,1,0,NZ,0,0,0
2026-05-14T01:59:08.504461,frank,192.168.2.84,192.168.4.9,policy_change,chrome.exe,22,1817,8259,11.11,1,0,NZ,0,0,0
2026-06-10T10:26:14.504461,grace,192.168.2.68,192.168.3.126,privilege_escalation,ssh,443,1811,4868,29.79,1,0,NZ,0,0,0
2026-05-23T05:52:13.504461,frank,148.75.115.129,192.168.3.251,login_failure,cmd.exe,8443,0,0,0.0,170,168,RU,0,0,1
2026-05-17T01:16:41.504461,bob,192.168.2.123,192.168.2.84,network_connection,explorer.exe,80,2220,1269,7.44,1,0,NZ,0,0,0
2026-06-01T04:12:17.504461,charlie,50.97.166.73,192.168.4.99,file_deleted,mimikatz.exe,9001,232,238,1.65,1,0,CN,0,0,1
2026-06-06T14:07:28.504461,frank,192.168.4.79,192.168.1.107,file_modified,explorer.exe,80,616,3713,9.77,1,0,NZ,0,0,0
2026-06-07T10:02:02.504461,ivan,192.168.4.94,192.168.4.137,logout,python.exe,22,2078,6671,19.98,1,0,NZ,0,0,0
2026-06-07T01:14:54.504461,grace,192.168.4.164,192.168.2.87,network_connection,powershell.exe,80,4136,3289,22.45,1,0,NZ,0,0,0
2026-06-08T10:08:21.504461,henry,192.168.5.220,192.168.4.82,policy_change,cmd.exe,22,3375,4970,26.73,1,0,NZ,0,0,0
2026-05-21T15:45:46.504461,diana,192.168.4.137,192.168.2.84,file_deleted,bash,80,2197,4111,8.42,1,0,NZ,0,0,0
2026-06-06T07:43:06.504461,ivan,192.168.5.186,192.168.3.239,privilege_escalation,chrome.exe,443,144,6042,29.64,1,0,NZ,0,0,0
2026-05-26T16:49:25.504461,judy,192.168.3.210,192.168.2.215,privilege_escalation,cmd.exe,22,4980,1965,19.54,1,0,NZ,0,0,0
2026-06-03T23:56:50.504461,henry,192.168.4.9,192.168.3.254,file_deleted,chrome.exe,22,1077,5958,3.22,1,0,NZ,0,0,0
2026-05-26T08:01:48.504461,alice,192.168.4.94,192.168.5.29,network_connection,powershell.exe,443,172,8196,9.51,1,0,NZ,0,0,0
2026-05-14T16:52:42.504461,eve,192.168.3.210,192.168.3.210,logout,ssh,443,2610,4775,20.92,1,0,NZ,0,0,0
2026-06-03T18:55:58.504461,bob,57.6.248.195,192.168.3.21,privilege_escalation,mimikatz.exe,8443,0,0,0.0,1,0,RU,1,0,1
2026-05-17T02:47:15.504461,ivan,192.168.2.68,192.168.2.213,file_deleted,explorer.exe,443,3903,673,8.31,1,0,NZ,0,0,0
2026-06-01T21:17:44.504461,diana,192.168.2.131,192.168.2.131,logout,chrome.exe,443,1432,8153,16.57,1,0,NZ,0,0,0
2026-05-28T11:57:37.504461,bob,192.168.2.215,192.168.3.239,login_failure,chrome.exe,80,4570,6871,11.89,1,0,NZ,0,0,0
2026-05-26T23:53:25.504461,diana,192.168.1.107,192.168.2.68,file_deleted,ssh,80,3858,589,4.25,1,0,NZ,0,0,0
2026-06-03T22:21:33.504461,eve,192.168.4.79,192.168.3.126,file_modified,bash,443,311,5886,23.79,1,0,NZ,0,0,0
2026-06-09T23:49:16.504461,ivan,192.168.4.79,192.168.5.220,file_access,ssh,443,2995,474,2.11,1,0,NZ,0,0,0
2026-06-07T12:16:10.504461,henry,192.168.4.79,192.168.2.123,login_failure,powershell.exe,80,4355,4889,2.43,1,0,NZ,0,0,0
2026-05-31T09:45:03.504461,henry,192.168.4.82,192.168.2.84,file_access,powershell.exe,22,2366,9426,8.93,1,0,NZ,0,0,0
2026-05-23T03:20:49.504461,grace,192.168.4.164,192.168.2.131,login_failure,svchost.exe,22,1507,3438,1.57,1,0,NZ,0,0,0
2026-05-16T01:22:28.504461,ivan,192.168.4.164,192.168.3.239,network_connection,explorer.exe,443,136,9347,27.19,1,0,NZ,0,0,0
2026-06-06T22:31:28.504461,judy,192.168.3.90,192.168.4.82,login_success,ssh,22,2249,801,6.78,1,0,NZ,0,0,0
2026-06-02T12:13:24.504461,eve,192.168.3.251,192.168.2.87,logout,bash,80,146,8560,14.38,1,0,NZ,0,0,0
2026-06-05T00:29:35.504461,alice,144.195.31.235,192.168.2.68,login_failure,python.exe,8443,0,0,0.0,58,57,US,0,0,1
2026-05-26T21:05:44.504461,grace,192.168.1.107,192.168.2.215,policy_change,ssh,443,110,952,27.65,1,0,NZ,0,0,0
2026-05-24T10:36:46.504461,judy,192.168.4.156,192.168.5.243,file_deleted,cmd.exe,22,1082,4922,24.16,1,0,NZ,0,0,0
2026-05-29T15:43:49.504461,admin,148.75.115.129,192.168.4.164,login_failure,cmd.exe,8443,0,0,0.0,51,49,CN,0,0,1
2026-06-09T17:52:35.504461,charlie,192.168.3.126,192.168.3.126,policy_change,cmd.exe,22,3352,5160,25.99,1,0,NZ,0,0,0
2026-06-04T13:30:57.504461,eve,192.168.4.82,192.168.4.99,file_deleted,svchost.exe,22,3968,7347,20.21,1,0,NZ,0,0,0
2026-06-01T05:38:37.504461,eve,192.168.1.107,192.168.3.251,file_access,ssh,80,2964,4837,25.53,1,0,NZ,0,0,0
2026-05-27T22:18:53.504461,bob,192.168.3.126,192.168.3.18,login_success,powershell.exe,22,1320,8207,8.25,1,0,NZ,0,0,0
2026-05-21T19:38:59.504461,bob,192.168.3.254,192.168.4.137,network_connection,powershell.exe,22,3660,9593,21.4,1,0,NZ,0,0,0
2026-05-31T21:11:29.504461,grace,192.168.5.29,192.168.3.126,process_created,bash,22,1269,7209,14.5,1,0,NZ,0,0,0
2026-05-16T00:44:24.504461,frank,192.168.2.84,192.168.2.131,file_access,ssh,443,407,267,25.56,1,0,NZ,0,0,0
2026-05-13T19:15:29.504461,grace,192.168.3.18,192.168.3.90,privilege_escalation,cmd.exe,22,4024,821,16.84,1,0,NZ,0,0,0
2026-05-27T04:29:14.504461,ivan,192.168.2.84,192.168.2.84,login_success,svchost.exe,443,3322,8053,18.15,1,0,NZ,0,0,0
2026-05-26T07:48:36.504461,alice,115.177.187.234,192.168.5.154,service_stopped,explorer.exe,9001,223,225,1.51,1,0,CN,0,0,1
2026-05-19T23:16:00.504461,eve,192.168.3.210,192.168.2.213,policy_change,cmd.exe,80,3938,3213,6.9,1,0,NZ,0,0,0
2026-06-06T04:58:43.504461,alice,192.168.2.215,192.168.3.210,process_created,svchost.exe,443,694,5887,25.39,1,0,NZ,0,0,0
2026-05-23T05:15:23.504461,eve,192.168.4.94,192.168.2.68,network_connection,cmd.exe,22,3870,7647,9.02,1,0,NZ,0,0,0
2026-05-29T02:16:57.504461,frank,192.168.2.84,192.168.2.123,process_created,explorer.exe,80,843,6960,3.21,1,0,NZ,0,0,0
2026-05-17T12:08:04.504461,henry,192.168.4.94,192.168.5.243,file_access,bash,443,2494,6557,0.46,1,0,NZ,0,0,0
2026-05-13T17:04:11.504461,frank,192.168.3.251,192.168.4.156,logout,svchost.exe,22,558,1212,22.23,1,0,NZ,0,0,0
2026-05-13T20:11:04.504461,eve,192.168.2.68,192.168.3.239,process_created,bash,80,4975,8008,29.36,1,0,NZ,0,0,0
2026-06-09T10:16:24.504461,judy,192.168.2.68,192.168.2.131,login_success,ssh,80,2987,4865,25.49,1,0,NZ,0,0,0
2026-06-04T10:20:10.504461,grace,192.168.3.159,192.168.3.90,network_connection,ssh,80,3135,2024,22.8,1,0,NZ,0,0,0
2026-06-05T21:42:24.504461,bob,192.168.3.254,192.168.5.243,file_modified,ssh,80,1497,3865,21.36,1,0,NZ,0,0,0
2026-05-26T05:41:21.504461,charlie,192.168.3.21,192.168.4.137,login_failure,explorer.exe,443,4499,2827,24.75,1,0,NZ,0,0,0
2026-05-19T20:11:50.504461,grace,192.168.4.137,192.168.5.154,login_success,powershell.exe,22,308,1043,11.06,1,0,NZ,0,0,0
2026-06-05T08:13:23.504461,service_account,142.234.149.17,192.168.5.154,dns_query,python.exe,445,0,0,0.0,1,0,US,1,1,1
2026-05-28T00:07:41.504461,diana,192.168.4.94,192.168.3.159,file_deleted,powershell.exe,22,1545,3035,1.75,1,0,NZ,0,0,0
2026-05-29T17:53:00.504461,bob,192.168.5.243,192.168.3.254,process_created,ssh,443,4929,5582,4.89,1,0,NZ,0,0,0
2026-05-30T06:46:25.504461,diana,192.168.3.254,192.168.2.213,login_failure,cmd.exe,22,3674,3360,13.04,1,0,NZ,0,0,0
2026-06-01T02:36:17.504461,ivan,192.168.4.156,192.168.4.94,login_success,explorer.exe,80,3146,2664,13.31,1,0,NZ,0,0,0
2026-05-31T05:40:55.504461,frank,192.168.5.243,192.168.4.82,privilege_escalation,cmd.exe,22,437,2436,11.81,1,0,NZ,0,0,0
2026-05-17T10:58:12.504461,diana,192.168.4.164,192.168.2.123,file_modified,svchost.exe,443,1721,2774,1.58,1,0,NZ,0,0,0
2026-05-19T16:30:16.504461,root,192.168.3.254,192.168.4.82,network_connection,cmd.exe,22,0,0,0.0,13,0,CN,0,0,1
2026-06-09T14:01:33.504461,eve,142.234.149.17,192.168.5.154,file_modified,ssh,4444,282,57,1.47,1,0,KP,0,0,1
2026-05-20T14:21:55.504461,ivan,192.168.5.243,192.168.4.137,login_success,svchost.exe,80,2739,4551,29.77,1,0,NZ,0,0,0
2026-05-22T15:29:49.504461,diana,192.168.3.159,192.168.4.156,policy_change,cmd.exe,80,2360,4595,14.81,1,0,NZ,0,0,0
2026-05-13T18:26:44.504461,frank,192.168.3.126,192.168.4.99,network_connection,cmd.exe,443,3712,2647,1.6,1,0,NZ,0,0,0
2026-05-25T23:48:37.504461,henry,192.168.5.186,192.168.4.99,file_modified,explorer.exe,443,2260,4517,25.09,1,0,NZ,0,0,0
2026-05-21T20:23:07.504461,diana,192.168.2.123,192.168.5.243,logout,python.exe,443,2265,2276,11.21,1,0,NZ,0,0,0
2026-05-17T10:20:23.504461,diana,192.168.2.131,192.168.3.254,logout,explorer.exe,80,1285,9710,5.02,1,0,NZ,0,0,0
2026-05-13T09:58:57.504461,henry,192.168.3.90,192.168.3.251,file_access,explorer.exe,443,649,6289,28.17,1,0,NZ,0,0,0
2026-05-31T02:10:22.504461,eve,192.168.1.107,192.168.4.79,policy_change,bash,80,3393,6478,10.5,1,0,NZ,0,0,0
2026-05-29T06:09:16.504461,eve,192.168.3.21,192.168.3.18,login_success,cmd.exe,22,101,5296,16.49,1,0,NZ,0,0,0
2026-05-31T04:26:02.504461,judy,192.168.3.159,192.168.4.9,file_access,explorer.exe,22,1677,2191,22.47,1,0,NZ,0,0,0
2026-05-24T00:56:44.504461,grace,192.168.3.21,192.168.1.107,logout,ssh,22,4035,8018,24.09,1,0,NZ,0,0,0
2026-05-30T17:05:59.504461,henry,192.168.4.82,192.168.4.94,process_created,bash,443,2802,2893,29.9,1,0,NZ,0,0,0
2026-06-02T06:45:05.504461,eve,192.168.2.84,192.168.2.213,login_failure,explorer.exe,443,3661,7035,12.16,1,0,NZ,0,0,0
2026-05-25T09:08:42.504461,henry,192.168.1.107,192.168.4.9,network_connection,cmd.exe,3389,0,0,0.0,20,0,US,0,0,1
2026-05-31T12:55:35.504461,grace,192.168.2.68,192.168.4.94,login_failure,powershell.exe,22,1821,7635,17.52,1,0,NZ,0,0,0
2026-06-05T16:07:09.504461,charlie,192.168.3.18,192.168.5.29,policy_change,python.exe,443,387,5827,16.28,1,0,NZ,0,0,0
2026-05-30T17:44:21.504461,henry,192.168.3.239,192.168.4.79,privilege_escalation,bash,80,1642,4524,5.39,1,0,NZ,0,0,0
2026-05-13T02:30:50.504461,eve,192.168.3.90,192.168.3.254,login_success,bash,443,4701,3515,5.94,1,0,NZ,0,0,0
2026-06-06T17:31:32.504461,grace,192.168.4.164,192.168.2.87,policy_change,chrome.exe,80,4814,4154,22.39,1,0,NZ,0,0,0
2026-05-25T18:07:56.504461,charlie,161.184.224.252,192.168.2.131,policy_change,svchost.exe,4444,4566353,252,769.34,1,0,KP,0,0,1
2026-06-07T13:06:55.504461,henry,192.168.4.79,192.168.4.137,process_created,svchost.exe,22,812,8389,18.92,1,0,NZ,0,0,0
2026-05-26T14:39:06.504461,grace,192.168.2.131,192.168.4.9,login_failure,explorer.exe,443,2118,9353,28.28,1,0,NZ,0,0,0
2026-05-27T17:18:18.504461,henry,192.168.5.220,192.168.4.164,network_connection,ssh,443,4118,5124,5.57,1,0,NZ,0,0,0
2026-06-09T05:24:21.504461,diana,192.168.3.126,192.168.2.131,network_connection,cmd.exe,443,3740,6708,8.83,1,0,NZ,0,0,0
2026-05-17T04:19:44.504461,ivan,127.26.24.43,192.168.2.87,logout,wget,8443,2955293,245,1765.78,1,0,RU,0,0,1
2026-05-17T06:30:34.504461,bob,192.168.2.213,192.168.4.94,privilege_escalation,cmd.exe,22,3270,2932,1.34,1,0,NZ,0,0,0
2026-05-19T02:18:06.504461,frank,192.168.2.84,192.168.4.137,network_connection,python.exe,443,3146,3667,14.25,1,0,NZ,0,0,0
2026-05-30T05:44:43.504461,service_account,142.234.149.17,192.168.3.126,network_connection,wget,8443,0,0,0.0,1,0,RU,1,1,1
2026-06-05T07:00:21.504461,frank,192.168.2.123,192.168.3.18,file_deleted,bash,443,1241,6757,8.23,1,0,NZ,0,0,0
2026-05-23T15:48:46.504461,ivan,144.195.31.235,192.168.2.123,file_access,mimikatz.exe,443,2811376,361,2310.53,1,0,RU,0,0,1
2026-06-10T12:07:56.504461,root,192.168.3.159,192.168.2.123,network_connection,powershell.exe,22,0,0,0.0,21,0,CN,0,0,1
2026-05-16T02:37:29.504461,diana,192.168.4.164,192.168.4.156,privilege_escalation,python.exe,80,3560,7874,18.95,1,0,NZ,0,0,0
2026-05-18T21:33:11.504461,ivan,192.168.3.126,192.168.4.9,login_success,explorer.exe,443,3830,9576,13.46,1,0,NZ,0,0,0
2026-06-10T00:53:38.504461,ivan,192.168.3.254,192.168.3.126,policy_change,explorer.exe,22,312,6152,2.63,1,0,NZ,0,0,0
2026-06-08T09:23:40.504461,eve,192.168.4.9,192.168.4.9,file_modified,ssh,22,3973,9618,6.99,1,0,NZ,0,0,0
2026-05-29T02:56:03.504461,henry,192.168.2.131,192.168.2.87,logout,python.exe,443,1884,7265,25.85,1,0,NZ,0,0,0
2026-06-04T23:54:16.504461,eve,192.168.4.82,192.168.2.131,privilege_escalation,cmd.exe,443,4093,5287,9.47,1,0,NZ,0,0,0
2026-05-15T05:33:59.504461,ivan,192.168.5.154,192.168.4.99,logout,svchost.exe,22,2934,1853,28.53,1,0,NZ,0,0,0
2026-06-03T10:47:21.504461,bob,192.168.4.79,192.168.4.99,process_created,chrome.exe,443,2283,8648,27.52,1,0,NZ,0,0,0
2026-05-23T05:21:25.504461,judy,192.168.2.68,192.168.5.186,privilege_escalation,svchost.exe,443,2906,5813,4.58,1,0,NZ,0,0,0
2026-06-07T13:31:35.504461,bob,192.168.3.90,192.168.5.29,file_modified,python.exe,22,1387,6872,8.46,1,0,NZ,0,0,0
2026-05-15T05:13:15.504461,eve,192.168.3.21,192.168.2.131,process_created,cmd.exe,80,282,1686,21.82,1,0,NZ,0,0,0
2026-06-02T14:16:16.504461,frank,192.168.2.87,192.168.2.131,login_failure,svchost.exe,443,2691,3879,15.89,1,0,NZ,0,0,0
2026-05-18T06:15:06.504461,charlie,192.168.3.251,192.168.3.254,policy_change,cmd.exe,80,2429,3157,0.32,1,0,NZ,0,0,0
2026-05-15T21:19:35.504461,judy,192.168.5.154,192.168.2.87,policy_change,python.exe,22,3620,7865,26.65,1,0,NZ,0,0,0
2026-06-09T01:18:15.504461,charlie,192.168.5.154,192.168.2.213,network_connection,explorer.exe,80,2438,1637,22.11,1,0,NZ,0,0,0
2026-06-04T05:20:02.504461,eve,192.168.4.9,192.168.4.99,file_access,explorer.exe,80,1045,3900,18.51,1,0,NZ,0,0,0
2026-05-15T11:58:54.504461,bob,192.168.5.243,192.168.3.18,logout,bash,80,3335,3031,18.66,1,0,NZ,0,0,0
2026-06-01T09:54:20.504461,ivan,192.168.4.82,192.168.3.210,process_created,svchost.exe,80,1925,7981,17.02,1,0,NZ,0,0,0
2026-06-01T15:57:57.504461,frank,192.168.4.9,192.168.3.18,logout,powershell.exe,443,1483,7212,26.83,1,0,NZ,0,0,0
2026-05-28T14:06:56.504461,frank,192.168.2.213,192.168.4.99,login_failure,chrome.exe,80,1668,7953,3.35,1,0,NZ,0,0,0
2026-06-08T01:21:10.504461,eve,192.168.3.90,192.168.4.137,policy_change,bash,443,2297,7609,19.46,1,0,NZ,0,0,0
2026-06-03T23:34:24.504461,diana,192.168.3.210,192.168.3.251,login_failure,explorer.exe,443,3063,6550,13.01,1,0,NZ,0,0,0
2026-05-31T23:11:57.504461,eve,192.168.3.254,192.168.3.254,login_success,explorer.exe,22,4632,9063,25.46,1,0,NZ,0,0,0
2026-05-27T15:27:16.504461,diana,77.17.232.206,192.168.4.9,service_stopped,nc.exe,1337,179,85,1.69,1,0,RU,0,0,1
2026-06-04T21:24:54.504461,judy,192.168.3.254,192.168.5.243,logout,chrome.exe,443,1606,4248,29.46,1,0,NZ,0,0,0
2026-06-02T22:49:40.504461,diana,192.168.4.94,192.168.1.107,process_created,svchost.exe,80,2216,582,29.89,1,0,NZ,0,0,0
2026-05-18T06:36:22.504461,alice,192.168.2.123,192.168.4.137,file_access,python.exe,443,1189,7483,2.0,1,0,NZ,0,0,0
2026-05-19T10:04:15.504461,henry,192.168.3.90,192.168.4.137,login_failure,python.exe,22,2316,4889,16.22,1,0,NZ,0,0,0
2026-05-22T20:40:04.504461,henry,192.168.5.29,192.168.3.18,file_access,powershell.exe,443,2255,6707,20.67,1,0,NZ,0,0,0
2026-05-21T18:27:07.504461,henry,192.168.1.107,192.168.3.210,logout,svchost.exe,22,599,4079,17.25,1,0,NZ,0,0,0
2026-05-21T16:23:43.504461,diana,192.168.4.94,192.168.2.213,login_success,python.exe,22,2492,7795,5.44,1,0,NZ,0,0,0
2026-05-27T12:46:09.504461,judy,192.168.2.84,192.168.5.243,file_access,bash,80,2238,955,16.99,1,0,NZ,0,0,0
2026-05-27T11:06:59.504461,diana,192.168.2.68,192.168.4.94,file_modified,chrome.exe,80,4768,6513,10.65,1,0,NZ,0,0,0
2026-05-13T09:20:55.504461,ivan,192.168.5.220,192.168.3.18,login_failure,powershell.exe,80,4153,9718,1.0,1,0,NZ,0,0,0
2026-05-19T16:24:43.504461,judy,192.168.2.131,192.168.4.82,login_failure,cmd.exe,22,2366,7115,19.27,1,0,NZ,0,0,0
2026-06-02T16:00:38.504461,grace,192.168.2.84,192.168.5.220,process_created,explorer.exe,22,2071,9618,25.65,1,0,NZ,0,0,0
2026-05-25T16:40:01.504461,ivan,192.168.2.215,192.168.2.131,network_connection,chrome.exe,80,271,8359,4.32,1,0,NZ,0,0,0
